iso_time,epoch_seconds,sample_index,q1_raw,q1_valid,q2_raw,q2_valid,q1_baseline,q2_baseline,event
2026-09-08T16:53:02.781,1788866582.7815,1,-530,1,0,0,,,
2026-09-08T16:53:02.781,1788866582.7815,2,-473,1,0,0,,,
2026-09-08T16:53:02.781,1788866582.7815,3,-648,1,0,0,,,
2026-09-08T16:53:02.799,1788866582.7995,4,-860,1,0,0,,,
2026-09-08T16:53:02.799,1788866582.7995,5,-963,1,0,0,,,
2026-09-08T16:53:02.813,1788866582.8135,6,-974,1,0,0,,,
2026-09-08T16:53:02.829,1788866582.8292,7,-961,1,0,0,,,
2026-09-08T16:53:02.829,1788866582.8292,8,-941,1,0,0,,,
2026-09-08T16:53:02.848,1788866582.8489,9,-916,1,0,0,,,
2026-09-08T16:53:02.848,1788866582.8489,10,-883,1,0,0,,,
2026-09-08T16:53:02.876,1788866582.8768,11,-880,1,0,0,,,
2026-09-08T16:53:02.876,1788866582.8768,12,-886,1,0,0,,,
2026-09-08T16:53:02.885,1788866582.8858,13,-826,1,0,0,,,
2026-09-08T16:53:02.892,1788866582.8926,14,-709,1,0,0,,,
2026-09-08T16:53:02.910,1788866582.9102,15,-598,1,0,0,,,
2026-09-08T16:53:02.910,1788866582.9102,16,-521,1,0,0,,,
2026-09-08T16:53:02.924,1788866582.9247,17,-452,1,0,0,,,
2026-09-08T16:53:02.940,1788866582.9406,18,-390,1,0,0,,,
2026-09-08T16:53:02.940,1788866582.9406,19,-330,1,0,0,,,
2026-09-08T16:53:02.958,1788866582.9583,20,-284,1,0,0,,,
2026-09-08T16:53:02.966,1788866582.9668,21,-241,1,0,0,,,
2026-09-08T16:53:02.975,1788866582.9752,22,-201,1,0,0,,,
2026-09-08T16:53:02.988,1788866582.9881,23,-165,1,0,0,,,
2026-09-08T16:53:02.988,1788866582.9881,24,-136,1,0,0,,,
2026-09-08T16:53:03.007,1788866583.0071,25,-111,1,0,0,,,
2026-09-08T16:53:03.019,1788866583.0196,26,-90,1,0,0,,,
2026-09-08T16:53:03.019,1788866583.0196,27,-74,1,0,0,,,
2026-09-08T16:53:03.035,1788866583.0357,28,-62,1,0,0,,,
2026-09-08T16:53:03.051,1788866583.0514,29,-53,1,0,0,,,
2026-09-08T16:53:03.067,1788866583.0671,30,-47,1,0,0,,,
2026-09-08T16:53:03.067,1788866583.0671,31,-43,1,0,0,,,
2026-09-08T16:53:03.075,1788866583.0751,32,-40,1,0,0,,,
2026-09-08T16:53:03.085,1788866583.0852,33,-38,1,0,0,,,
2026-09-08T16:53:03.098,1788866583.0990,34,-36,1,0,0,,,
2026-09-08T16:53:03.098,1788866583.0990,35,-33,1,0,0,,,
2026-09-08T16:53:03.114,1788866583.1147,36,-27,1,0,0,,,
2026-09-08T16:53:03.114,1788866583.1147,37,-16,1,0,0,,,
2026-09-08T16:53:03.130,1788866583.1306,38,-5,1,0,0,,,
2026-09-08T16:53:03.146,1788866583.1464,39,8,1,0,0,,,
2026-09-08T16:53:03.167,1788866583.1671,40,25,1,0,0,,,
2026-09-08T16:53:03.167,1788866583.1671,41,45,1,0,0,,,
